sentence,label
" We have enough dried fruits and nuts, so we can strike it off.",1
 We have enough sugar for baking.,1
" We're fine on coffee, skip it on the list.",1
I just thought of something. We need almond milk.,1
Let's check out the electronics section.,1
Let's find some affordable laptops for our home office.,1
" We have plenty of bananas, let's remove them from the list.",1
" We can remove butter from the list, as we don't need it anymore.",1
" We already have enough apples, exclude from list.",1
" Let's take pizzas and frozen meals off the list, we have enough.",1
We need paper towels.,1
" Take out pasta, unused packets at home.",1
 We have enough canned goods.,1
Buy a new workout accessory.,1
 We don't need to buy more pasta sauce.,1
"I need a new wallet, any suggestions?",1
We should also get some sugar.,1
" We have enough canned tomatoes, so let's remove them from the list.",1
"Grab some writing materials and stationery, too.",1
Can you get some almond milk?,1
 We don't need to buy more broth and stock.,1
 No need for more poultry.,1
"We're running low on detergent, so I'll pick some up tomorrow.",1
" No need for broth, we have bouillon.",1
" Finished the laundry, so no more detergent.",1
Do we need more laundry detergent?,1
 Delete extra baked goods.,1
" Soggy vegetables, eliminate them.",1
"I need new ink for my printer, do we have any at home?",1
" Separated eggs, discard.",1
Maybe some new headphones too.,1
Maybe some new cooking utensils for meal prep.,1
Check if the stationery section has new pens and notebooks.,1
" I think we can remove the brick of cream cheese from the list, we have enough at home.",1
"Grab some more hummus, we're almost out.",1
We need to buy stamps and envelopes.,1
" Forget spinach, already have some.",1
Have you seen the new shoe store? It's stylish.,1
Don't forget to buy more paper towels.,1
Grab some detergent too.,1
 We don't need another loaf of bread.,1
And some vinegar too.,1
Do we need more trash bags and cleaning supplies?,1
 Skip the extra box of crackers.,1
" Two ketchups stated, not typical, reduce amount stated want.",1
 We don't need to buy more breakfast meats.,1
Should we get a new throw blanket for the living room?,1
We should also get some juice.,1
We should buy some new towels and washcloths.,1
We should grab some cleaning supplies.,1
They might have some fresh herbs and spices in the food segment.,1
We Should probably get a new air freshener.,1
" Let's take jerky and meat snacks off the list, we have enough.",1
Grab some more hand soap and sanitizer.,1
Have you checked if we need more shampoo?,1
Maybe some new curtains for the living room too.,1
Let's pick up some extra pet food.,1
We should buy some new blankets and throws.,1
Have you seen the new tech store? It's impressive.,1
 Remove wilted herbs.,1
And a new beach umbrella.,1
Do we need almond milk or regular milk?,1
" Rancid nuts, eliminate.",1
" We can remove bananas from the list, we have plantains.",1
" We can cross off onions, as we still have some left from our previous purchase.",1
" We have enough eggs, scratch it off.",1
" There's no need for tea, we have an ample supply.",1
Don't forget dental floss.,1
"We need almond milk, that's all we have left.",1
" Let's not buy peas, we have lentils.",1
 Stale coffee grounds should be removed.,1
 Overripe bananas don't need to be on the list.,1
See if they have new running shoes.,1
I think we need a new vacuum cleaner.,1
"Hey, wanna check out the new electronics store?",1
Don't forget to pick up new bedding and some decorative pillows for the living room.,1
Do we need any new tools for the garden?,1
Be sure to check if the chocolate is on sale.,1
 Stale bread needs to be taken off.,1
Do we have enough plastic cups and plates for the party?,1
"Let's check out the shoe sale, I need new sandals.",1
Buy a new swimsuit for the beach.,1
Do we need more shampoo and conditioner?,1
I think we need more eggs.,1
 Let's cross off the unnecessary snacks from the list.,1
" No need for oil, pantry is full.",1
" There's no need for popcorn, we still have some from the last movie night.",1
We should grab some extra storage containers for food and crafts.,1
" Extraneous canned goods, remove.",1
" Since we have enough pet food, we can remove it from the list.",1
Grab some fruit while you're out.,1
 We can't fit more juice boxes.,1
" Repudiate candies, dentist appointment soon.",1
Remember to pick up more bread and butter.,1
Buy a new swim goggles.,1
" We don't need to buy more salt, we still have some at home.",1
We need more coffee cups; grab a pack on your way back.,1
Check for new stand mixers.,1
"We're running low on hand soap, grab a few bottles.",1
I need more toothpaste.,1
See if they have any new calendars.,1
Can you check if we have enough breadcrumbs for the meatballs?,1
Do we need any more flashlights?,1
When's the last time we got new toothbrushes?,1
" No need for mayo, we can use greek yogurt instead.",1
How about some strawberries for dessert?,1
 Remove extra canned beans.,1
" We can remove juice from the list, we have smoothies.",1
We need more storage bins and baskets.,1
"Hey, let's check out the shoe sale, I need new running shoes.",1
Did we remember to purchase stamps?,1
Buy a new desk lamp.,1
" We have enough tomato sauce, remove from list.",1
"I'm almost out of my favorite shampoo, can we pick up a new bottle?",1
 Delete extra bread crumbs from the list.,1
Have we checked the toothbrushes and toothpaste?,1
Don't forget to get some fresh produce for dinner.,1
Get a new laptop bag.,1
Baby diapers are on sale this week,1
" Take out bread, already in the pantry.",1
" Let's not buy soda, we have kombucha.",1
Let's grab some new magazines.,1
Did you remember to order the new dishwasher detergent that's on sale?,1
Don't forget to grab some aloe vera.,1
" Forget tomatoes, too many rotten ones.",1
Can we pick up some more bandaids for the first-aid kit?,1
 Eight yogurts seem too many.,1
"neglect tomatoes, have ripe ones.",1
Check for new cereals.,1
Did we purchase gardening or cooking supplies?,1
Check if there are any sales on kitchen utensils.,1
Have we checked if we need more shaving cream?,1
" Less chocolate, please.",1
Check for new book releases.,1
" Unneeded candies, lose one bag.",1
 Spilled spices should be taken off.,1
" We can remove potatoes from the list, we have two bags already.",1
" Surplus tea bags, minimize.",1
 Let's skip the extra carton of eggs.,1
Don't forget to get some fresh herbs for cooking.,1
" Disregard oranges, moldy batch.",1
Check for sales on packaged snacks for back-to-school lunches.,1
Do we have enough coffee and tea for the next few days?,1
 Limp pasta isn't worth buying.,1
How many paper towel rolls do we have in the cabinet?,1
 Decrease amount of canned soups.,1
 Excessive number of onions.,1
Which kind of hummus do you want?,1
" We have enough household items, so let's strike it off the list.",1
Get some new towels.,1
We should pick up some almond milk and granola for breakfast.,1
 We have enough paper towels.,1
 Extra butter isn't needed.,1
What do you think about getting a new coffee table?,1
" Let's take instant meals off the list, we have enough at home.",1
Have you seen the new toy store? It's fun.,1
Don't forget to get some broccoli.,1
" We don't need to buy carrots, we still have some at home.",1
"We're almost out of hand soap, better add that to the list.",1
Have we checked if we need more dish washer detergent?,1
Do we need any new towels?,1
Check for new bedding.,1
" Cancel cookies, we bought some at the bakery.",1
Grab some fruits and veggies for smoothies.,1
Let's not forget the pet food and supplies.,1
We need to pick up some snacks for the movie night.,1
 Having plenty coffee - limit.',1
 Not enough space for more candy.,1
 Decrease the number of oranges to six.,1
 Less salad dressing options - stick to one.,1
We need more quinoa. Can you add that to the list?,1
And some more cotton balls.,1
" Strike cereal, bought some yesterday.",1
"We're almost out of toothpaste, so let's add that to the list.",1
"Do we have carpet fresheners? In case we do, could we get another?",1
"Pick up some bread, we're almost out.",1
Do we need to refill the pet's medication?,1
I don't think we have enough paper towels.,1
" Since we have enough rice and grains, we can remove it from the list.",1
Do we need any more notebooks?,1
Do we need any extra storage bins for the attic?,1
Pick up a bottle of wine.,1
" Remove mayo, spoiled in the fridge.",1
I think we're running low on laundry detergent.,1
We should find some new books to read.,1
Let's get some accessories for our friend's birthday.,1
Pick up some more dish soap.,1
Have we checked whether we're out of cleaning supplies?,1
Have you checked if we need more cleaning supplies?,1
I think we're running low on dishwashing liquid.,1
" Forget parmesan, grated rest of it and left in the fridge.",1
I think we need more pet food.,1
Maybe some camping equipment for the upcoming trip.,1
" We have enough pasta, so let's strike it off the list.",1
